Continente;Paises;Numero de Medicos;dateRep;day;month;year;cases;deaths
Asia;Kazakhstan;76443;20/11/2020;20;11;2020;949;1
Asia;Kazakhstan;76443;19/11/2020;19;11;2020;964;48
Asia;Kazakhstan;76443;18/11/2020;18;11;2020;950;0
Asia;Kazakhstan;76443;17/11/2020;17;11;2020;625;1
Asia;Kazakhstan;76443;16/11/2020;16;11;2020;636;2
Asia;Kazakhstan;76443;15/11/2020;15;11;2020;856;2
Asia;Kazakhstan;76443;14/11/2020;14;11;2020;903;1
Asia;Kazakhstan;76443;13/11/2020;13;11;2020;817;3
Asia;Kazakhstan;76443;12/11/2020;12;11;2020;775;44
Asia;Kazakhstan;76443;11/11/2020;11;11;2020;810;0
Asia;Kazakhstan;76443;10/11/2020;10;11;2020;575;1
Asia;Kazakhstan;76443;9/11/2020;9;11;2020;656;0
Asia;Kazakhstan;76443;8/11/2020;8;11;2020;899;1
Asia;Kazakhstan;76443;7/11/2020;7;11;2020;774;2
Asia;Kazakhstan;76443;6/11/2020;6;11;2020;822;0
Asia;Kazakhstan;76443;5/11/2020;5;11;2020;703;1
Asia;Kazakhstan;76443;4/11/2020;4;11;2020;701;1
Asia;Kazakhstan;76443;3/11/2020;3;11;2020;458;34
Asia;Kazakhstan;76443;2/11/2020;2;11;2020;483;0
Asia;Kazakhstan;76443;1/11/2020;1;11;2020;681;1
Asia;Kazakhstan;76443;31/10/2020;31;10;2020;633;2
Asia;Kazakhstan;76443;30/10/2020;30;10;2020;587;2
Asia;Kazakhstan;76443;29/10/2020;29;10;2020;442;1
Asia;Kazakhstan;76443;28/10/2020;28;10;2020;422;30
Asia;Kazakhstan;76443;27/10/2020;27;10;2020;152;1
Asia;Kazakhstan;76443;26/10/2020;26;10;2020;166;1
Asia;Kazakhstan;76443;25/10/2020;25;10;2020;315;0
Asia;Kazakhstan;76443;24/10/2020;24;10;2020;329;2
Asia;Kazakhstan;76443;23/10/2020;23;10;2020;365;1
Asia;Kazakhstan;76443;22/10/2020;22;10;2020;322;2
Asia;Kazakhstan;76443;21/10/2020;21;10;2020;363;29
Asia;Kazakhstan;76443;20/10/2020;20;10;2020;130;5
Asia;Kazakhstan;76443;19/10/2020;19;10;2020;153;1
Asia;Kazakhstan;76443;18/10/2020;18;10;2020;301;1
Asia;Kazakhstan;76443;17/10/2020;17;10;2020;258;4
Asia;Kazakhstan;76443;16/10/2020;16;10;2020;433;3
Asia;Kazakhstan;76443;15/10/2020;15;10;2020;110;0
Asia;Kazakhstan;76443;14/10/2020;14;10;2020;404;25
Asia;Kazakhstan;76443;13/10/2020;13;10;2020;74;2
Asia;Kazakhstan;76443;12/10/2020;12;10;2020;108;1
Asia;Kazakhstan;76443;11/10/2020;11;10;2020;352;2
Asia;Kazakhstan;76443;10/10/2020;10;10;2020;335;1
Asia;Kazakhstan;76443;9/10/2020;9;10;2020;348;2
Asia;Kazakhstan;76443;8/10/2020;8;10;2020;358;1
Asia;Kazakhstan;76443;7/10/2020;7;10;2020;335;22
Asia;Kazakhstan;76443;6/10/2020;6;10;2020;60;0
Asia;Kazakhstan;76443;5/10/2020;5;10;2020;96;2
Asia;Kazakhstan;76443;4/10/2020;4;10;2020;264;0
Asia;Kazakhstan;76443;3/10/2020;3;10;2020;228;1
Asia;Kazakhstan;76443;2/10/2020;2;10;2020;298;2
Asia;Kazakhstan;76443;1/10/2020;1;10;2020;251;2
Asia;Kazakhstan;76443;30/9/2020;30;9;2020;374;28
Asia;Kazakhstan;76443;29/9/2020;29;9;2020;68;1
Asia;Kazakhstan;76443;28/9/2020;28;9;2020;90;1
Asia;Kazakhstan;76443;27/9/2020;27;9;2020;293;2
Asia;Kazakhstan;76443;26/9/2020;26;9;2020;301;0
Asia;Kazakhstan;76443;25/9/2020;25;9;2020;292;1
Asia;Kazakhstan;76443;24/9/2020;24;9;2020;307;1
Asia;Kazakhstan;76443;23/9/2020;23;9;2020;440;28
Asia;Kazakhstan;76443;22/9/2020;22;9;2020;87;1
Asia;Kazakhstan;76443;21/9/2020;21;9;2020;107;1
Asia;Kazakhstan;76443;20/9/2020;20;9;2020;335;5
Asia;Kazakhstan;76443;19/9/2020;19;9;2020;300;1
Asia;Kazakhstan;76443;18/9/2020;18;9;2020;320;2
Asia;Kazakhstan;76443;17/9/2020;17;9;2020;335;3
Asia;Kazakhstan;76443;16/9/2020;16;9;2020;472;38
Asia;Kazakhstan;76443;15/9/2020;15;9;2020;73;3
Asia;Kazakhstan;76443;14/9/2020;14;9;2020;129;7
Asia;Kazakhstan;76443;13/9/2020;13;9;2020;420;1
Asia;Kazakhstan;76443;12/9/2020;12;9;2020;375;2
Asia;Kazakhstan;76443;11/9/2020;11;9;2020;430;1
Asia;Kazakhstan;76443;10/9/2020;10;9;2020;433;1
Asia;Kazakhstan;76443;9/9/2020;9;9;2020;523;47
Africa;Uganda;7031;14/12/2020;14;12;2020;461;1
Africa;Uganda;7031;13/12/2020;13;12;2020;702;0
Africa;Uganda;7031;12/12/2020;12;12;2020;639;0
Africa;Uganda;7031;11/12/2020;11;12;2020;671;1
Africa;Uganda;7031;10/12/2020;10;12;2020;1199;12
Africa;Uganda;7031;9/12/2020;9;12;2020;660;0
Africa;Uganda;7031;8/12/2020;8;12;2020;701;1
Africa;Uganda;7031;7/12/2020;7;12;2020;311;0
Africa;Uganda;7031;6/12/2020;6;12;2020;290;0
Africa;Uganda;7031;5/12/2020;5;12;2020;286;0
Africa;Uganda;7031;4/12/2020;4;12;2020;203;0
Africa;Uganda;7031;3/12/2020;3;12;2020;374;1
Africa;Uganda;7031;2/12/2020;2;12;2020;576;0
Africa;Uganda;7031;1/12/2020;1;12;2020;314;4
Africa;Uganda;7031;30/11/2020;30;11;2020;201;0
Africa;Uganda;7031;29/11/2020;29;11;2020;356;4
Africa;Uganda;7031;28/11/2020;28;11;2020;473;6
Africa;Uganda;7031;27/11/2020;27;11;2020;225;0
Africa;Uganda;7031;26/11/2020;26;11;2020;484;5
Africa;Uganda;7031;25/11/2020;25;11;2020;241;5
Africa;Uganda;7031;24/11/2020;24;11;2020;197;9
Africa;Uganda;7031;23/11/2020;23;11;2020;301;4
Africa;Uganda;7031;22/11/2020;22;11;2020;236;0
Africa;Uganda;7031;21/11/2020;21;11;2020;283;10
Africa;Uganda;7031;20/11/2020;20;11;2020;243;1
Africa;Uganda;7031;19/11/2020;19;11;2020;342;7
Africa;Uganda;7031;18/11/2020;18;11;2020;306;0
Africa;Uganda;7031;17/11/2020;17;11;2020;237;5
Africa;Uganda;7031;16/11/2020;16;11;2020;618;1
Africa;Uganda;7031;15/11/2020;15;11;2020;0;0
Africa;Uganda;7031;14/11/2020;14;11;2020;185;1
Africa;Uganda;7031;13/11/2020;13;11;2020;224;4
Africa;Uganda;7031;12/11/2020;12;11;2020;289;6
Africa;Uganda;7031;11/11/2020;11;11;2020;130;0
Africa;Uganda;7031;10/11/2020;10;11;2020;171;1
Africa;Uganda;7031;9/11/2020;9;11;2020;337;1
Africa;Uganda;7031;8/11/2020;8;11;2020;214;0
Africa;Uganda;7031;7/11/2020;7;11;2020;284;14
Africa;Uganda;7031;6/11/2020;6;11;2020;217;0
Africa;Uganda;7031;5/11/2020;5;11;2020;252;2
Africa;Uganda;7031;4/11/2020;4;11;2020;128;1
Africa;Uganda;7031;3/11/2020;3;11;2020;228;2
Africa;Uganda;7031;2/11/2020;2;11;2020;248;1
Africa;Uganda;7031;1/11/2020;1;11;2020;85;1
Africa;Uganda;7031;31/10/2020;31;10;2020;209;2
Africa;Uganda;7031;30/10/2020;30;10;2020;434;2
Africa;Uganda;7031;29/10/2020;29;10;2020;146;3
Africa;Uganda;7031;28/10/2020;28;10;2020;64;2
Africa;Uganda;7031;27/10/2020;27;10;2020;114;0
Africa;Uganda;7031;26/10/2020;26;10;2020;146;2
Africa;Uganda;7031;25/10/2020;25;10;2020;134;0
Africa;Uganda;7031;24/10/2020;24;10;2020;122;1
Africa;Uganda;7031;23/10/2020;23;10;2020;108;0
Africa;Uganda;7031;22/10/2020;22;10;2020;145;1
Africa;Uganda;7031;21/10/2020;21;10;2020;97;0
Africa;Uganda;7031;20/10/2020;20;10;2020;101;0
Africa;Uganda;7031;19/10/2020;19;10;2020;135;1
Africa;Uganda;7031;18/10/2020;18;10;2020;121;0
Africa;Uganda;7031;17/10/2020;17;10;2020;217;0
Africa;Uganda;7031;16/10/2020;16;10;2020;48;1
Africa;Uganda;7031;15/10/2020;15;10;2020;124;0
Africa;Uganda;7031;14/10/2020;14;10;2020;81;1
Africa;Uganda;7031;13/10/2020;13;10;2020;63;1
Africa;Uganda;7031;12/10/2020;12;10;2020;100;0
Africa;Uganda;7031;11/10/2020;11;10;2020;163;7
Africa;Uganda;7031;10/10/2020;10;10;2020;96;1
Africa;Uganda;7031;9/10/2020;9;10;2020;182;0
Africa;Uganda;7031;8/10/2020;8;10;2020;178;1
Africa;Uganda;7031;7/10/2020;7;10;2020;117;2
Africa;Uganda;7031;6/10/2020;6;10;2020;157;1
Africa;Uganda;7031;5/10/2020;5;10;2020;146;2
Africa;Uganda;7031;4/10/2020;4;10;2020;171;0
Africa;Uganda;7031;3/10/2020;3;10;2020;204;4
Africa;Uganda;7031;2/10/2020;2;10;2020;158;0
Africa;Uganda;7031;1/10/2020;1;10;2020;112;0
Africa;Uganda;7031;30/9/2020;30;9;2020;240;0
Africa;Uganda;7031;29/9/2020;29;9;2020;247;2
Africa;Uganda;7031;28/9/2020;28;9;2020;166;2
Africa;Uganda;7031;27/9/2020;27;9;2020;146;0
Africa;Uganda;7031;26/9/2020;26;9;2020;154;1
Africa;Uganda;7031;25/9/2020;25;9;2020;185;1
Africa;Uganda;7031;24/9/2020;24;9;2020;167;5
Africa;Uganda;7031;23/9/2020;23;9;2020;244;1
Africa;Uganda;7031;22/9/2020;22;9;2020;181;0
Africa;Uganda;7031;21/9/2020;21;9;2020;270;0
Africa;Uganda;7031;20/9/2020;20;9;2020;423;2
Africa;Uganda;7031;19/9/2020;19;9;2020;214;1
Africa;Uganda;7031;18/9/2020;18;9;2020;114;0
Africa;Uganda;7031;17/9/2020;17;9;2020;143;2
Africa;Uganda;7031;16/9/2020;16;9;2020;324;3
Africa;Uganda;7031;15/9/2020;15;9;2020;0;0
Africa;Uganda;7031;14/9/2020;14;9;2020;96;3
Africa;Uganda;7031;13/9/2020;13;9;2020;326;3
Africa;Uganda;7031;12/9/2020;12;9;2020;86;1
Africa;Uganda;7031;11/9/2020;11;9;2020;190;2
Africa;Uganda;7031;10/9/2020;10;9;2020;201;0
Africa;Uganda;7031;9/9/2020;9;9;2020;124;2
Africa;Uganda;7031;8/9/2020;8;9;2020;109;3
Africa;Uganda;7031;7/9/2020;7;9;2020;128;2
Africa;Uganda;7031;6/9/2020;6;9;2020;186;4
Africa;Uganda;7031;5/9/2020;5;9;2020;65;2
Africa;Uganda;7031;4/9/2020;4;9;2020;176;1
Africa;Uganda;7031;3/9/2020;3;9;2020;75;0
Africa;Uganda;7031;2/9/2020;2;9;2020;65;0
Africa;Uganda;7031;1/9/2020;1;9;2020;44;2
Africa;Uganda;7031;31/8/2020;31;8;2020;81;1
Africa;Uganda;7031;30/8/2020;30;8;2020;91;1
Africa;Uganda;7031;29/8/2020;29;8;2020;77;0
Africa;Uganda;7031;28/8/2020;28;8;2020;155;2
Africa;Uganda;7031;27/8/2020;27;8;2020;98;1
Africa;Uganda;7031;26/8/2020;26;8;2020;64;3
Africa;Uganda;7031;25/8/2020;25;8;2020;99;3
Africa;Uganda;7031;24/8/2020;24;8;2020;415;0
Africa;Uganda;7031;23/8/2020;23;8;2020;0;0
Africa;Uganda;7031;22/8/2020;22;8;2020;98;0
Africa;Uganda;7031;21/8/2020;21;8;2020;147;4
Africa;Uganda;7031;20/8/2020;20;8;2020;0;0
Africa;Uganda;7031;19/8/2020;19;8;2020;43;0
Africa;Uganda;7031;18/8/2020;18;8;2020;60;2
Africa;Uganda;7031;17/8/2020;17;8;2020;66;0
Africa;Uganda;7031;16/8/2020;16;8;2020;49;1
Africa;Uganda;7031;15/8/2020;15;8;2020;32;1
Africa;Uganda;7031;14/8/2020;14;8;2020;21;2
Africa;Uganda;7031;13/8/2020;13;8;2020;19;0
Africa;Uganda;7031;12/8/2020;12;8;2020;16;0
Africa;Uganda;7031;11/8/2020;11;8;2020;14;2
Africa;Uganda;7031;10/8/2020;10;8;2020;16;1
Africa;Uganda;7031;9/8/2020;9;8;2020;13;0
Africa;Uganda;7031;8/8/2020;8;8;2020;31;1
Africa;Uganda;7031;7/8/2020;7;8;2020;10;0
Africa;Uganda;7031;6/8/2020;6;8;2020;10;0
Africa;Uganda;7031;5/8/2020;5;8;2020;8;0
Africa;Uganda;7031;4/8/2020;4;8;2020;13;1
Africa;Uganda;7031;3/8/2020;3;8;2020;6;0
Africa;Uganda;7031;2/8/2020;2;8;2020;22;1
Africa;Uganda;7031;1/8/2020;1;8;2020;7;1
Africa;Uganda;7031;31/7/2020;31;7;2020;7;0
Africa;Uganda;7031;30/7/2020;30;7;2020;5;0
Africa;Uganda;7031;29/7/2020;29;7;2020;7;0
Africa;Uganda;7031;28/7/2020;28;7;2020;13;0
Africa;Uganda;7031;27/7/2020;27;7;2020;12;1
Africa;Uganda;7031;26/7/2020;26;7;2020;14;0
Africa;Uganda;7031;25/7/2020;25;7;2020;14;1
Africa;Uganda;7031;24/7/2020;24;7;2020;0;0
Africa;Uganda;7031;23/7/2020;23;7;2020;3;0
Africa;Uganda;7031;22/7/2020;22;7;2020;3;0
Africa;Uganda;7031;21/7/2020;21;7;2020;4;0
Africa;Uganda;7031;20/7/2020;20;7;2020;3;0
Africa;Uganda;7031;19/7/2020;19;7;2020;6;0
Africa;Uganda;7031;18/7/2020;18;7;2020;5;0
Africa;Uganda;7031;17/7/2020;17;7;2020;8;0
Africa;Uganda;7031;16/7/2020;16;7;2020;3;0
Africa;Uganda;7031;15/7/2020;15;7;2020;11;0
Africa;Uganda;7031;14/7/2020;14;7;2020;4;0
Africa;Uganda;7031;13/7/2020;13;7;2020;12;0
Africa;Uganda;7031;12/7/2020;12;7;2020;7;0
Africa;Uganda;7031;11/7/2020;11;7;2020;6;0
Africa;Uganda;7031;10/7/2020;10;7;2020;23;0
Africa;Uganda;7031;9/7/2020;9;7;2020;6;0
Africa;Uganda;7031;8/7/2020;8;7;2020;18;0
Africa;Uganda;7031;7/7/2020;7;7;2020;14;0
Africa;Uganda;7031;6/7/2020;6;7;2020;12;0
Africa;Uganda;7031;5/7/2020;5;7;2020;16;0
Africa;Uganda;7031;4/7/2020;4;7;2020;9;0
Africa;Uganda;7031;3/7/2020;3;7;2020;9;0
Africa;Uganda;7031;2/7/2020;2;7;2020;4;0
Africa;Uganda;7031;1/7/2020;1;7;2020;19;0
Africa;Uganda;7031;30/6/2020;30;6;2020;11;0
Africa;Uganda;7031;29/6/2020;29;6;2020;11;0
Africa;Uganda;7031;28/6/2020;28;6;2020;15;0
Africa;Uganda;7031;27/6/2020;27;6;2020;12;0
Africa;Uganda;7031;26/6/2020;26;6;2020;16;0
Africa;Uganda;7031;25/6/2020;25;6;2020;8;0
Africa;Uganda;7031;24/6/2020;24;6;2020;23;0
Africa;Uganda;7031;23/6/2020;23;6;2020;4;0
Africa;Uganda;7031;22/6/2020;22;6;2020;15;0
Africa;Uganda;7031;21/6/2020;21;6;2020;0;0
Africa;Uganda;7031;20/6/2020;20;6;2020;14;0
Africa;Uganda;7031;19/6/2020;19;6;2020;9;0
Africa;Uganda;7031;18/6/2020;18;6;2020;8;0
Africa;Uganda;7031;17/6/2020;17;6;2020;19;0
Africa;Uganda;7031;16/6/2020;16;6;2020;9;0
Africa;Uganda;7031;15/6/2020;15;6;2020;11;0
Africa;Uganda;7031;14/6/2020;14;6;2020;0;0
Africa;Uganda;7031;13/6/2020;13;6;2020;6;0
Africa;Uganda;7031;12/6/2020;12;6;2020;14;0
Africa;Uganda;7031;11/6/2020;11;6;2020;8;0
Africa;Uganda;7031;10/6/2020;10;6;2020;11;0
Africa;Uganda;7031;9/6/2020;9;6;2020;30;0
Africa;Uganda;7031;8/6/2020;8;6;2020;23;0
Africa;Uganda;7031;7/6/2020;7;6;2020;36;0
Africa;Uganda;7031;6/6/2020;6;6;2020;35;0
Africa;Uganda;7031;5/6/2020;5;6;2020;15;0
Africa;Uganda;7031;4/6/2020;4;6;2020;18;0
Africa;Uganda;7031;3/6/2020;3;6;2020;32;0
Africa;Uganda;7031;2/6/2020;2;6;2020;-1;0
Africa;Uganda;7031;1/6/2020;1;6;2020;45;0
Africa;Uganda;7031;31/5/2020;31;5;2020;84;0
Africa;Uganda;7031;30/5/2020;30;5;2020;12;0
Africa;Uganda;7031;29/5/2020;29;5;2020;36;0
Africa;Uganda;7031;28/5/2020;28;5;2020;28;0
Africa;Uganda;7031;27/5/2020;27;5;2020;31;0
Africa;Uganda;7031;26/5/2020;26;5;2020;10;0
Africa;Uganda;7031;25/5/2020;25;5;2020;14;0
Africa;Uganda;7031;24/5/2020;24;5;2020;23;0
Africa;Uganda;7031;23/5/2020;23;5;2020;15;0
Africa;Uganda;7031;22/5/2020;22;5;2020;15;0
Africa;Uganda;7031;21/5/2020;21;5;2020;-115;0
Africa;Uganda;7031;20/5/2020;20;5;2020;0;0
Africa;Uganda;7031;19/5/2020;19;5;2020;33;0
Africa;Uganda;7031;18/5/2020;18;5;2020;0;0
Africa;Uganda;7031;17/5/2020;17;5;2020;24;0
Africa;Uganda;7031;16/5/2020;16;5;2020;43;0
Africa;Uganda;7031;15/5/2020;15;5;2020;21;0
Africa;Uganda;7031;14/5/2020;14;5;2020;13;0
Africa;Uganda;7031;13/5/2020;13;5;2020;4;0
Africa;Uganda;7031;12/5/2020;12;5;2020;1;0
Africa;Uganda;7031;11/5/2020;11;5;2020;5;0
Africa;Uganda;7031;10/5/2020;10;5;2020;15;0
Africa;Uganda;7031;9/5/2020;9;5;2020;0;0
Africa;Uganda;7031;8/5/2020;8;5;2020;3;0
Africa;Uganda;7031;7/5/2020;7;5;2020;0;0
Africa;Uganda;7031;6/5/2020;6;5;2020;1;0
Africa;Uganda;7031;5/5/2020;5;5;2020;8;0
Africa;Uganda;7031;4/5/2020;4;5;2020;1;0
Africa;Uganda;7031;3/5/2020;3;5;2020;3;0
Africa;Uganda;7031;2/5/2020;2;5;2020;2;0
Africa;Uganda;7031;1/5/2020;1;5;2020;2;0
Africa;Uganda;7031;30/4/2020;30;4;2020;2;0
Africa;Uganda;7031;29/4/2020;29;4;2020;0;0
Africa;Uganda;7031;28/4/2020;28;4;2020;0;0
Africa;Uganda;7031;27/4/2020;27;4;2020;4;0
Africa;Uganda;7031;26/4/2020;26;4;2020;0;0
Africa;Uganda;7031;25/4/2020;25;4;2020;1;0
Africa;Uganda;7031;24/4/2020;24;4;2020;13;0
Africa;Uganda;7031;23/4/2020;23;4;2020;3;0
Africa;Uganda;7031;22/4/2020;22;4;2020;2;0
Africa;Uganda;7031;21/4/2020;21;4;2020;1;0
Africa;Uganda;7031;20/4/2020;20;4;2020;0;0
Africa;Uganda;7031;19/4/2020;19;4;2020;0;0
Africa;Uganda;7031;18/4/2020;18;4;2020;0;0
Africa;Uganda;7031;17/4/2020;17;4;2020;0;0
Africa;Uganda;7031;16/4/2020;16;4;2020;0;0
Africa;Uganda;7031;15/4/2020;15;4;2020;1;0
Africa;Uganda;7031;14/4/2020;14;4;2020;0;0
Africa;Uganda;7031;13/4/2020;13;4;2020;1;0
Africa;Uganda;7031;12/4/2020;12;4;2020;0;0
Africa;Uganda;7031;11/4/2020;11;4;2020;0;0
Africa;Uganda;7031;10/4/2020;10;4;2020;0;0
Africa;Uganda;7031;9/4/2020;9;4;2020;1;0
Africa;Uganda;7031;8/4/2020;8;4;2020;0;0
Africa;Uganda;7031;7/4/2020;7;4;2020;0;0
Africa;Uganda;7031;6/4/2020;6;4;2020;4;0
Africa;Uganda;7031;5/4/2020;5;4;2020;0;0
Africa;Uganda;7031;4/4/2020;4;4;2020;3;0
Africa;Uganda;7031;3/4/2020;3;4;2020;1;0
Africa;Uganda;7031;2/4/2020;2;4;2020;0;0
Africa;Uganda;7031;1/4/2020;1;4;2020;11;0
Africa;Uganda;7031;31/3/2020;31;3;2020;0;0
Africa;Uganda;7031;30/3/2020;30;3;2020;3;0
Africa;Uganda;7031;29/3/2020;29;3;2020;16;0
Africa;Uganda;7031;28/3/2020;28;3;2020;0;0
Africa;Uganda;7031;27/3/2020;27;3;2020;0;0
Africa;Uganda;7031;26/3/2020;26;3;2020;5;0
Africa;Uganda;7031;25/3/2020;25;3;2020;0;0
Africa;Uganda;7031;24/3/2020;24;3;2020;8;0
Africa;Uganda;7031;23/3/2020;23;3;2020;0;0
Africa;Uganda;7031;22/3/2020;22;3;2020;1;0
Asia;United Arab Emirates;26736;14/12/2020;14;12;2020;1194;8
Asia;United Arab Emirates;26736;13/12/2020;13;12;2020;1154;2
Asia;United Arab Emirates;26736;12/12/2020;12;12;2020;1196;5
Asia;United Arab Emirates;26736;11/12/2020;11;12;2020;1255;4
Asia;United Arab Emirates;26736;10/12/2020;10;12;2020;1313;2
Asia;United Arab Emirates;26736;9/12/2020;9;12;2020;1260;2
Asia;United Arab Emirates;26736;8/12/2020;8;12;2020;1148;2
Asia;United Arab Emirates;26736;7/12/2020;7;12;2020;1153;3
Asia;United Arab Emirates;26736;6/12/2020;6;12;2020;1214;3
Asia;United Arab Emirates;26736;5/12/2020;5;12;2020;1311;1
Asia;United Arab Emirates;26736;4/12/2020;4;12;2020;1317;5
Asia;United Arab Emirates;26736;3/12/2020;3;12;2020;1285;4
Asia;United Arab Emirates;26736;2/12/2020;2;12;2020;1289;4
Asia;United Arab Emirates;26736;1/12/2020;1;12;2020;1107;2
Asia;United Arab Emirates;26736;30/11/2020;30;11;2020;1251;1
Asia;United Arab Emirates;26736;29/11/2020;29;11;2020;1252;2
Asia;United Arab Emirates;26736;28/11/2020;28;11;2020;1283;3
Asia;United Arab Emirates;26736;27/11/2020;27;11;2020;1305;1
Asia;United Arab Emirates;26736;26/11/2020;26;11;2020;1297;4
Asia;United Arab Emirates;26736;25/11/2020;25;11;2020;1310;5
Asia;United Arab Emirates;26736;24/11/2020;24;11;2020;1065;2
Asia;United Arab Emirates;26736;23/11/2020;23;11;2020;1205;4
Asia;United Arab Emirates;26736;22/11/2020;22;11;2020;1262;1
Asia;United Arab Emirates;26736;21/11/2020;21;11;2020;1269;3
Asia;United Arab Emirates;26736;20/11/2020;20;11;2020;1153;2
Asia;United Arab Emirates;26736;19/11/2020;19;11;2020;1292;4
Asia;United Arab Emirates;26736;18/11/2020;18;11;2020;1255;4
Asia;United Arab Emirates;26736;17/11/2020;17;11;2020;1209;4
Asia;United Arab Emirates;26736;16/11/2020;16;11;2020;1210;2
Asia;United Arab Emirates;26736;15/11/2020;15;11;2020;1174;0
Asia;United Arab Emirates;26736;14/11/2020;14;11;2020;1226;5
Asia;United Arab Emirates;26736;13/11/2020;13;11;2020;1136;3
Asia;United Arab Emirates;26736;12/11/2020;12;11;2020;1214;2
Asia;United Arab Emirates;26736;11/11/2020;11;11;2020;1096;3
Asia;United Arab Emirates;26736;10/11/2020;10;11;2020;1146;1
Asia;United Arab Emirates;26736;9/11/2020;9;11;2020;1111;0
Asia;United Arab Emirates;26736;8/11/2020;8;11;2020;1141;4
Asia;United Arab Emirates;26736;7/11/2020;7;11;2020;1292;2
Asia;United Arab Emirates;26736;6/11/2020;6;11;2020;1289;3
Asia;United Arab Emirates;26736;5/11/2020;5;11;2020;1161;2
Asia;United Arab Emirates;26736;4/11/2020;4;11;2020;1008;6
Asia;United Arab Emirates;26736;3/11/2020;3;11;2020;1234;1
Asia;United Arab Emirates;26736;2/11/2020;2;11;2020;1278;1
Asia;United Arab Emirates;26736;1/11/2020;1;11;2020;1121;5
Asia;United Arab Emirates;26736;31/10/2020;31;10;2020;1172;2
Asia;United Arab Emirates;26736;30/10/2020;30;10;2020;1312;3
Asia;United Arab Emirates;26736;29/10/2020;29;10;2020;1400;3
Asia;United Arab Emirates;26736;28/10/2020;28;10;2020;1390;2
Asia;United Arab Emirates;26736;27/10/2020;27;10;2020;1111;3
Asia;United Arab Emirates;26736;26/10/2020;26;10;2020;1359;2
Asia;United Arab Emirates;26736;25/10/2020;25;10;2020;1491;0
Asia;United Arab Emirates;26736;24/10/2020;24;10;2020;1563;1
Asia;United Arab Emirates;26736;23/10/2020;23;10;2020;1578;2
Asia;United Arab Emirates;26736;22/10/2020;22;10;2020;1538;2
Asia;United Arab Emirates;26736;21/10/2020;21;10;2020;1077;4
Asia;United Arab Emirates;26736;20/10/2020;20;10;2020;915;3
Asia;United Arab Emirates;26736;19/10/2020;19;10;2020;1215;4
Asia;United Arab Emirates;26736;18/10/2020;18;10;2020;1538;4
Asia;United Arab Emirates;26736;17/10/2020;17;10;2020;1412;3
Asia;United Arab Emirates;26736;16/10/2020;16;10;2020;1398;2
Asia;United Arab Emirates;26736;15/10/2020;15;10;2020;1431;2
Asia;United Arab Emirates;26736;14/10/2020;14;10;2020;1315;2
Asia;United Arab Emirates;26736;13/10/2020;13;10;2020;1064;1
Asia;United Arab Emirates;26736;12/10/2020;12;10;2020;1096;2
Asia;United Arab Emirates;26736;11/10/2020;11;10;2020;1129;1
Asia;United Arab Emirates;26736;10/10/2020;10;10;2020;1075;4
Asia;United Arab Emirates;26736;9/10/2020;9;10;2020;1089;2
Asia;United Arab Emirates;26736;8/10/2020;8;10;2020;1046;1
Asia;United Arab Emirates;26736;7/10/2020;7;10;2020;1061;6
Asia;United Arab Emirates;26736;6/10/2020;6;10;2020;932;3
Asia;United Arab Emirates;26736;5/10/2020;5;10;2020;1041;0
Asia;United Arab Emirates;26736;4/10/2020;4;10;2020;1231;2
Asia;United Arab Emirates;26736;3/10/2020;3;10;2020;1181;3
Asia;United Arab Emirates;26736;2/10/2020;2;10;2020;1158;2
Asia;United Arab Emirates;26736;1/10/2020;1;10;2020;1100;3
Asia;United Arab Emirates;26736;30/9/2020;30;9;2020;995;3
Asia;United Arab Emirates;26736;29/9/2020;29;9;2020;626;1
Asia;United Arab Emirates;26736;28/9/2020;28;9;2020;851;1
Asia;United Arab Emirates;26736;27/9/2020;27;9;2020;1078;2
Asia;United Arab Emirates;26736;26/9/2020;26;9;2020;1008;2
Asia;United Arab Emirates;26736;25/9/2020;25;9;2020;1002;1
Asia;United Arab Emirates;26736;24/9/2020;24;9;2020;1083;1
Asia;United Arab Emirates;26736;23/9/2020;23;9;2020;852;0
Asia;United Arab Emirates;26736;22/9/2020;22;9;2020;679;1
Asia;United Arab Emirates;26736;21/9/2020;21;9;2020;674;0
Asia;United Arab Emirates;26736;20/9/2020;20;9;2020;809;1
Asia;United Arab Emirates;26736;19/9/2020;19;9;2020;865;1
Asia;United Arab Emirates;26736;18/9/2020;18;9;2020;786;0
Asia;United Arab Emirates;26736;17/9/2020;17;9;2020;842;1
Asia;United Arab Emirates;26736;16/9/2020;16;9;2020;674;2
Asia;United Arab Emirates;26736;15/9/2020;15;9;2020;777;0
Asia;United Arab Emirates;26736;14/9/2020;14;9;2020;640;0
Asia;United Arab Emirates;26736;13/9/2020;13;9;2020;1007;1
Asia;United Arab Emirates;26736;12/9/2020;12;9;2020;931;0
Asia;United Arab Emirates;26736;11/9/2020;11;9;2020;930;5
Asia;United Arab Emirates;26736;10/9/2020;10;9;2020;883;2
Asia;United Arab Emirates;26736;9/9/2020;9;9;2020;644;1
Asia;United Arab Emirates;26736;8/9/2020;8;9;2020;470;2
Asia;United Arab Emirates;26736;7/9/2020;7;9;2020;513;0
Asia;United Arab Emirates;26736;6/9/2020;6;9;2020;705;1
Asia;United Arab Emirates;26736;5/9/2020;5;9;2020;612;0
